117589;141855;5;654;zero
117589;108865;5;654;zero
117589;V160782;5;654;zero
117589;120937;5;654;zero
117589;144642;5;654;zero
117589;141856;5;654;zero
150495;150496;19;246;zero
150495;150497;6;246;zero
150495;117681;5;246;zero
150495;150770;5;246;zero
150496;150495;19;262;zero
150496;150497;8;262;zero
150496;150770;6;262;zero
V145028;V145029;19;341;zero
V145028;V160216;7;341;zero
129055;129054;18;220;zero
129055;129053;13;220;zero
129055;129056;8;220;zero
129055;V160782;5;220;zero
162891;162892;18;196;zero
162891;162894;15;196;zero
162891;162895;14;196;zero
162891;162890;14;196;zero
162891;162897;13;196;zero
162891;162889;11;196;zero
162891;162885;8;196;zero
162891;162888;7;196;zero
162891;162884;7;196;zero
162894;162895;17;286;zero
162894;162892;17;286;zero
162894;162897;16;286;zero
162894;162891;15;286;zero
162894;162890;11;286;zero
162894;162889;11;286;zero
162894;162884;10;286;zero
162894;162885;9;286;zero
162894;162888;7;286;zero
162894;162883;5;286;zero
162894;162886;5;286;zero
117681;106391;16;881;zero
117681;141855;14;881;zero
117681;141856;14;881;zero
117681;117589;8;881;zero
117681;126775;8;881;zero
117681;113738;8;881;zero
117681;114421;8;881;zero
117681;131551;6;881;zero
117681;122428;6;881;zero
117681;V134509;6;881;zero
117681;150495;5;881;zero
117681;115250;5;881;zero
117681;118287;5;881;zero
117681;113735;5;881;zero
117681;112169;5;881;zero
117681;154290;5;881;zero
117681;112011;5;881;zero
117681;129054;5;881;zero
117681;115731;5;881;zero
117681;142734;5;881;zero
132041;130646;16;340;zero
132041;112169;5;340;zero
106391;117681;16;381;one
148249;158962;16;312;one
148249;133963;5;312;zero
148249;141856;5;312;zero
148249;141855;5;312;zero
130646;132041;16;162;zero
158962;148249;16;230;one
158962;127098;6;230;zero
101791;101790;14;243;zero
101791;101793;11;243;zero
101791;101794;8;243;zero
101791;101797;7;243;zero
101791;101796;6;243;zero
101790;101791;14;193;zero
101790;101793;11;193;zero
101790;101797;8;193;zero
101790;101794;6;193;zero
101790;101796;5;193;zero
105223;105237;14;168;zero
105223;105235;10;168;zero
105223;105231;9;168;zero
105223;142731;5;168;zero
105237;105223;14;169;zero
105237;105231;10;169;zero
105237;105235;9;169;zero
105237;142731;5;169;zero
162898;162897;13;128;zero
162898;162895;7;128;zero
162898;162889;6;128;zero
162898;162892;5;128;zero
110528;110529;13;502;one
162889;162892;13;229;zero
162889;162895;12;229;zero
162889;162897;11;229;zero
162889;162888;11;229;zero
162889;162891;11;229;zero
162889;162894;11;229;zero
162889;162890;11;229;zero
162889;162885;10;229;zero
162889;162884;8;229;zero
162889;162898;6;229;zero
162889;162883;5;229;zero
162889;162887;5;229;zero
154305;154290;13;702;zero
154305;126775;7;702;zero
154305;113161;7;702;zero
154305;151903;6;702;zero
154305;141856;6;702;zero
154305;141855;6;702;zero
154305;123044;5;702;zero
154305;115202;5;702;zero
154305;129171;5;702;zero
154290;154305;13;241;zero
154290;117681;5;241;zero
148445;148446;13;102;zero
148445;148444;7;102;zero
148446;148445;13;86;zero
148446;148447;6;86;zero
148446;148444;6;86;zero
110529;110528;13;300;one
129630;127499;12;151;zero
143111;143110;12;269;zero
143110;143111;12;149;zero
127499;129630;12;202;zero
148248;127098;12;260;one
129056;129053;12;208;zero
129056;129054;8;208;zero
129056;129055;8;208;zero
127098;148248;12;161;one
127098;158962;6;161;zero
101796;101797;11;172;zero
101796;101793;8;172;zero
101796;101794;8;172;zero
101796;101791;6;172;zero
101796;101790;5;172;zero
162888;162889;11;203;zero
162888;162884;10;203;zero
162888;162895;9;203;zero
162888;162885;9;203;zero
162888;162892;8;203;zero
162888;162897;8;203;zero
162888;162894;7;203;zero
162888;162891;7;203;zero
162888;162890;6;203;zero
162888;162887;6;203;zero
162888;162886;5;203;zero
101797;101796;11;194;zero
101797;101794;10;194;zero
101797;101790;8;194;zero
101797;101793;8;194;zero
101797;101791;7;194;zero
101793;101791;11;240;zero
101793;101790;11;240;zero
101793;101794;9;240;zero
101793;101797;8;240;zero
101793;101796;8;240;zero
166239;112011;10;343;zero
166239;107656;6;343;zero
166239;141856;6;343;zero
166239;141855;6;343;zero
166239;131283;5;343;zero
166239;151903;5;343;zero
112011;166239;10;592;zero
112011;118287;5;592;zero
112011;150770;5;592;zero
112011;117681;5;592;zero
105231;105237;10;144;zero
105231;105223;9;144;zero
105231;105235;8;144;zero
129171;115202;10;440;zero
129171;157779;5;440;zero
129171;129168;5;440;zero
129171;154305;5;440;zero
105235;105223;10;127;zero
105235;105237;9;127;zero
105235;105231;8;127;zero
105235;142731;5;127;zero
V165313;141856;10;156;zero
V165313;141855;10;156;zero
127510;127509;10;95;zero
115202;129171;10;644;zero
115202;131283;7;644;zero
115202;V159036;7;644;zero
115202;163838;6;644;zero
115202;117589;6;644;zero
115202;154305;5;644;zero
115202;129168;5;644;zero
115202;110567;5;644;zero
115202;162886;5;644;zero
115202;162885;5;644;zero
115202;V163136;5;644;zero
127509;127510;10;234;zero
101794;101797;10;168;zero
101794;101793;9;168;zero
101794;101791;8;168;zero
101794;101796;8;168;zero
101794;101790;6;168;zero
V156172;V156171;9;114;one
127174;137614;9;354;zero
127174;V160782;9;354;zero
127174;V145681;5;354;zero
115731;113735;9;549;zero
115731;133488;6;549;zero
115731;113738;6;549;zero
115731;117681;5;549;zero
115731;V139473;5;549;zero
115731;163281;5;549;zero
115731;114421;5;549;zero
115731;155691;5;549;zero
115731;118287;5;549;zero
115731;112062;5;549;zero
116999;117589;9;347;zero
116999;141855;5;347;zero
116999;141856;5;347;zero
146252;148250;9;135;zero
146252;132043;8;135;zero
V146022;V145928;9;208;zero
V146022;V146017;9;208;zero
V146017;V146022;9;94;zero
V146017;V145928;6;94;zero
100781;100783;9;89;zero
133632;133633;9;117;zero
133632;163812;5;117;zero
133633;133632;9;74;zero
133633;163812;6;74;zero
119889;113738;9;351;zero
V156171;V156172;9;120;one
113444;127954;9;248;one
100783;100781;9;151;zero
100783;100787;6;151;zero
100783;100785;6;151;zero
127954;113444;9;273;one
V160782;127174;9;447;zero
V160782;136660;7;447;zero
V160782;104945;6;447;zero
V160782;162885;6;447;zero
V160782;129053;5;447;zero
V160782;117589;5;447;zero
V160782;137614;5;447;zero
V160782;113166;5;447;zero
V160782;129055;5;447;zero
V160782;130377;5;447;zero
137614;127174;9;111;zero
137614;V160782;5;111;zero
V145928;V146022;9;196;zero
V145928;V146017;6;196;zero
V145928;V145927;5;196;zero
148250;146252;9;239;zero
148250;132043;5;239;zero
130533;130532;8;77;zero
130532;130533;8;92;zero
121048;123799;8;273;zero
143159;143143;8;87;zero
143159;143184;5;87;zero
132043;146252;8;103;zero
132043;148250;5;103;zero
123799;121048;8;107;one
123799;136660;7;107;zero
143143;143159;8;133;zero
143143;143142;6;133;zero
143143;143184;6;133;zero
126775;117681;8;702;zero
126775;162884;8;702;zero
126775;154305;7;702;zero
126775;146232;6;702;zero
126775;131551;6;702;zero
126775;128590;5;702;zero
126775;129594;5;702;zero
113473;136219;8;239;one
150497;150496;8;149;zero
150497;150495;6;149;zero
136219;113473;8;292;one
131283;115202;7;264;zero
131283;163838;6;264;zero
131283;166239;5;264;zero
131283;V163136;5;264;zero
131283;162885;5;264;zero
131283;162886;5;264;zero
131283;110567;5;264;zero
131283;V159036;5;264;zero
100030;118287;7;374;zero
100030;112062;6;374;zero
100030;141856;5;374;zero
100030;141855;5;374;zero
163335;163333;7;115;zero
163333;163335;7;339;zero
163333;163332;7;339;zero
112062;113738;7;457;zero
112062;118287;7;457;zero
112062;100030;6;457;zero
112062;113166;5;457;zero
112062;115731;5;457;zero
146294;160625;7;237;one
143303;151530;7;48;zero
160625;146294;7;342;one
V133656;121480;7;217;zero
148444;148445;7;50;zero
148444;148446;6;50;zero
122589;113990;7;163;one
122589;113161;5;163;zero
163332;163333;7;154;zero
V159036;115202;7;148;zero
V159036;163838;6;148;zero
V159036;V163136;5;148;zero
V159036;162885;5;148;zero
V159036;162886;5;148;zero
V159036;131283;5;148;zero
V159036;110567;5;148;zero
151530;143303;7;50;zero
V160216;V145028;7;86;zero
115705;114421;7;211;zero
115705;133488;7;211;zero
106753;129054;7;237;zero
106753;129053;5;237;zero
118287;100030;7;512;zero
118287;113738;7;512;zero
118287;112062;7;512;zero
118287;136837;6;512;zero
118287;114421;6;512;zero
118287;V137210;5;512;zero
118287;115731;5;512;zero
118287;117681;5;512;zero
118287;112011;5;512;zero
113990;122589;7;158;one
121480;V133656;7;202;one
136660;V160782;7;219;zero
136660;123799;7;219;zero
136660;111060;5;219;one
143184;143143;6;61;zero
143184;143159;5;61;zero
100612;100666;6;99;zero
V152579;V152580;6;71;zero
101826;101817;6;116;zero
V167004;V167003;6;58;zero
143142;143143;6;54;zero
111025;148252;6;102;zero
V167003;V167004;6;154;zero
160563;160572;6;200;one
107656;166239;6;208;zero
146232;126775;6;236;zero
100666;100612;6;114;zero
100787;100783;6;81;zero
100787;100785;5;81;zero
101806;101815;6;91;zero
163838;162885;6;108;zero
163838;V159036;6;108;zero
163838;115202;6;108;zero
163838;131283;6;108;zero
163838;162886;5;108;zero
163838;V163136;5;108;zero
163838;110567;5;108;zero
108482;102857;6;100;zero
100785;100783;6;75;zero
100785;100787;5;75;zero
106886;129053;6;229;zero
162887;162888;6;99;zero
162887;162884;5;99;zero
162887;162895;5;99;zero
162887;162889;5;99;zero
104945;V160782;6;135;zero
136837;118287;6;198;zero
150155;150173;6;177;zero
150155;150171;5;177;zero
102857;108482;6;114;zero
102857;100632;5;114;zero
101817;101826;6;79;zero
101817;101816;5;79;zero
101817;101823;5;79;zero
101816;101815;6;75;zero
101816;101817;5;75;zero
122428;117681;6;341;zero
102103;102134;6;53;zero
102103;165071;5;53;zero
148447;148446;6;52;zero
102134;102103;6;67;zero
102134;165071;5;67;zero
101815;101806;6;79;zero
101815;101816;6;79;zero
148252;111025;6;161;zero
151903;154305;6;486;zero
151903;166239;5;486;zero
151903;158150;5;486;zero
150173;150155;6;65;zero
114913;113738;6;221;zero
131551;150770;6;320;zero
131551;117681;6;320;zero
131551;126775;6;320;zero
163812;133633;6;56;zero
163812;133632;5;56;zero
160572;160563;6;243;one
V152580;V152579;6;171;zero
V134509;117681;6;283;zero
103736;150770;5;152;zero
V139473;115731;5;326;zero
V125749;V155696;5;243;one
V143919;V143920;5;52;zero
V143920;V143919;5;52;zero
105448;129054;5;172;zero
105448;129053;5;172;zero
111060;136660;5;71;one
129168;129171;5;86;zero
129168;115202;5;86;zero
105275;105272;5;64;zero
105272;105275;5;66;zero
V137210;113738;5;225;zero
V137210;118287;5;225;zero
V145681;127174;5;129;zero
150171;150155;5;49;zero
103266;103260;5;90;zero
103266;103267;5;90;zero
123044;154305;5;131;zero
105219;129053;5;138;zero
110567;131283;5;224;zero
110567;162886;5;224;zero
110567;163838;5;224;zero
110567;V163136;5;224;zero
110567;115202;5;224;zero
110567;V159036;5;224;zero
110567;162885;5;224;zero
130377;V160782;5;178;zero
103267;103266;5;48;zero
112169;117681;5;430;zero
112169;132041;5;430;zero
115250;117681;5;78;zero
159254;159333;5;164;one
157779;129171;5;159;zero
116666;113738;5;275;zero
142806;142807;5;53;zero
142806;142805;5;53;zero
159333;159254;5;191;one
142805;142806;5;38;zero
142807;142806;5;37;zero
V145927;V145928;5;79;zero
V163136;163838;5;110;zero
V163136;115202;5;110;zero
V163136;162885;5;110;zero
V163136;162886;5;110;zero
V163136;131283;5;110;zero
V163136;110567;5;110;zero
V163136;V159036;5;110;zero
133963;148249;5;35;zero
V155696;V125749;5;54;one
128590;126775;5;66;zero
103260;103266;5;78;zero
142734;117681;5;222;zero
100632;102857;5;197;zero
129594;126775;5;177;zero
163959;162884;5;68;zero
132813;132804;5;111;zero
155691;115731;5;179;zero
132804;132813;5;96;zero
158150;151903;5;47;zero
142731;105235;5;155;zero
142731;105237;5;155;zero
142731;105223;5;155;zero
144642;117589;5;443;zero
143089;141856;5;275;zero
143089;141855;5;275;zero
163281;115731;5;280;zero
101823;101817;5;60;zero
120937;141856;5;305;zero
120937;150770;5;305;zero
120937;117589;5;305;zero
120937;141855;5;305;zero
108865;117589;5;277;zero
108865;141856;5;277;zero
108865;141855;5;277;zero
165071;102103;5;37;zero
165071;102134;5;37;zero
158738;113161;5;168;zero
